Parameters
attitude-bias,beta-attitude,beta-pastbehavior,beta-conformity,frac-random-contacts,avg-contacts,timeline,N,memory-capacity,ticks
0.1,0.5,1.5,1.5,0.2,15,day-night,2000,5,0
Behavior and Dynamic Utility Function Terms
compliant,u_contacts,u_past,u_attitude
false,-1,0,-0.0844830389990049
false,-1,0,-2.589676070537221
false,-1,0,-0.1175246127619557
false,-1,0,-1.2973451100053548
false,-1,0,-1.6423511535498536
false,-1,0,-0.6125917906092667
false,-1,0,-0.22797586669324685
false,-1,0,-0.9195438978695237
false,-1,0,-0.12221263441389249
true,-1,0,0.8364159748763134
false,-1,0,-0.8108176887122105
true,-1,0,1.0639605172949886
true,-1,0,0.21181191856565937
true,-1,0,1.6958090014323317
true,-1,0,0.77960070031404
false,-1,0,-1.1213968367733516
false,-1,0,-0.5947849308578558
true,-1,0,0.15192789452466302
true,-1,0,1.9969506743249117
true,-1,0,1.489067977173662
false,-1,0,-2.256327068242543
true,-1,0,0.5421442820029752
true,-1,0,0.7926057430499512
true,-1,0,0.3212079861883632
true,-1,0,0.04851640771508893
true,-1,0,0.5007110359552781
true,-1,0,0.5726938747802698
false,-1,0,-0.9079994268433631
false,-1,0,-0.1922185011082396
false,-1,0,-0.22706501784642003
false,-1,0,-0.6434432288149945
true,-1,0,0.3439827585461398
false,-1,0,-1.942327921355929
true,-1,0,0.06144114740522115
true,-1,0,1.7072173997652376
false,-1,0,-0.24579014407825248
true,-1,0,0.08163559328870604
true,-1,0,0.8383549371062111
false,-1,0,-0.43490247307925073
false,-1,0,-0.18314502761861148
false,-1,0,-1.2915896428995233
false,-1,0,-1.76282875623673
false,-1,0,-0.18496229433022268
true,-1,0,1.194343973704979
true,-1,0,0.4522226860101824
false,-1,0,-1.4898242381190834
true,-1,0,1.1983382975875643
true,-1,0,1.0841297878408445
true,-1,0,0.4398663677087072
true,-1,0,0.4692685035047332
true,-1,0,0.7811463117794993
true,-1,0,1.0887644908147147
false,-1,0,-0.19094075987410442
false,-1,0,-0.553379715431561
false,-1,0,-0.024917543235401667
false,-1,0,-1.0587046813536845
true,-1,0,0.6636716721188809
true,-1,0,0.7512718905874698
true,-1,0,0.14653479270942416
false,-1,0,-2.036673737701508
true,-1,0,0.313242699166174
false,-1,0,-0.9854547295377641
true,-1,0,0.9905920594091675
false,-1,0,-0.3623738176075679
true,-1,0,1.3775112964634033
true,-1,0,0.10122501334154654
false,-1,0,-0.06594555914935292
true,-1,0,0.2873257861972961
false,-1,0,-0.2594965102114243
false,-1,0,-1.0964056864029619
false,-1,0,-0.6148251878005635
false,-1,0,-0.19259566643269352
true,-1,0,3.0964389255112907
true,-1,0,2.3956164297433804
true,-1,0,0.4290967102619628
true,-1,0,0.9642892398057493
false,-1,0,-0.5924280168949361
true,-1,0,1.8304585274387852
false,-1,0,-0.5798121155245376
true,-1,0,1.8117864753165387
true,-1,0,0.37895087741997513
false,-1,0,-1.763693218023818
false,-1,0,-1.1082853636889842
true,-1,0,0.645217159862449
true,-1,0,1.4545239914219612
false,-1,0,-0.7525849657441273
false,-1,0,-1.2801765615962177
false,-1,0,-1.2214123053447676
true,-1,0,0.613401436532806
false,-1,0,-0.004042495159272588
true,-1,0,0.919200180153272
false,-1,0,-1.4060996903938787
true,-1,0,1.453873145487368
true,-1,0,0.8190808602759981
true,-1,0,0.6471528506254385
false,-1,0,-0.8635802751415055
true,-1,0,2.250532279626915
true,-1,0,1.3109500549208173
false,-1,0,-1.1017757540913116
true,-1,0,0.27932866674390366
false,-1,0,-0.59060933372971
false,-1,0,-0.9787695265999686
false,-1,0,-0.018993656114638408
false,-1,0,-0.8454948901346465
false,-1,0,-0.7008667706956211
true,-1,0,0.7215818981926103
false,-1,0,-0.1952818281720614
false,-1,0,-1.163523680560719
true,-1,0,0.7097088126275704
false,-1,0,-0.329355955365261
true,-1,0,0.5357119659839696
false,-1,0,-0.29639822948736405
true,-1,0,0.37311149333160776
false,-1,0,-0.25848437790809287
false,-1,0,-0.2668400271999265
true,-1,0,0.7026961375874431
false,-1,0,-0.7103310871173079
true,-1,0,0.9315721963817735
true,-1,0,1.5079415980361501
false,-1,0,-0.41178497825178945
false,-1,0,-0.005665375159331292
false,-1,0,-1.695314847661119
true,-1,0,1.754898526919981
true,-1,0,0.5828001095958214
false,-1,0,-1.6614503203502873
true,-1,0,1.2258453882174951
true,-1,0,1.0313392316258216
true,-1,0,0.5702990526735591
true,-1,0,1.000737782272863
false,-1,0,-0.013641627997112387
true,-1,0,0.8469623808180351
true,-1,0,0.7813083213543666
true,-1,0,0.8459905013111554
true,-1,0,0.8086541872803433
true,-1,0,0.8611245918612614
false,-1,0,-0.3013145153051162
true,-1,0,0.8313521976191668
true,-1,0,0.26925580173773667
true,-1,0,0.17514453153225357
false,-1,0,-0.04672040729186794
true,-1,0,0.2279718229018674
true,-1,0,0.43675260445074676
false,-1,0,-0.9332105687550195
false,-1,0,-1.1509761158960954
false,-1,0,-0.26744347437115584
true,-1,0,2.019991005178459
true,-1,0,1.4225755046215414
true,-1,0,2.194269189718367
false,-1,0,-0.07645744743970874
false,-1,0,-2.320437258333194
true,-1,0,0.6580941833964014
false,-1,0,-0.023643608466141858
true,-1,0,1.9191201085775684
false,-1,0,-0.4770200808179767
false,-1,0,-0.28413825156776423
false,-1,0,-0.6988582603581331
false,-1,0,-0.5246898535637864
true,-1,0,0.8106355000916448
false,-1,0,-1.0530109740283875
false,-1,0,-0.6508691157986902
true,-1,0,0.6527020384087336
true,-1,0,0.4953953667277106
false,-1,0,-0.10077273186573178
true,-1,0,0.1827741808283502
true,-1,0,0.3451723209139016
false,-1,0,-0.5299477457783015
true,-1,0,0.763810548512379
false,-1,0,-0.21679889314683812
true,-1,0,0.5660385231062433
true,-1,0,0.36141700529255133
false,-1,0,-1.5097461337983058
true,-1,0,0.4459995959009906
false,-1,0,-0.4512381508377577
true,-1,0,0.6342805960153273
false,-1,0,-1.3132898328910403
false,-1,0,-0.5990193755101717
false,-1,0,-0.0986706393259222
true,-1,0,0.8370948844047826
false,-1,0,-0.7456075065102029
true,-1,0,0.010658553594762936
true,-1,0,0.37574607393243203
true,-1,0,1.1945480207346635
false,-1,0,-1.310887475315209
true,-1,0,0.06410983742093009
true,-1,0,1.0782783076289666
true,-1,0,0.06724964004176295
true,-1,0,0.8814969975174017
true,-1,0,1.1783296589534231
true,-1,0,0.3802385699878528
false,-1,0,-0.2994581071141429
true,-1,0,1.2835372867186443
true,-1,0,1.2957861130508173
false,-1,0,-0.3366343499510725
true,-1,0,2.51324905829801
false,-1,0,-0.04227193715397304
true,-1,0,1.4413621782020987
true,-1,0,0.14972690911634268
false,-1,0,-0.006005326085971862
true,-1,0,0.49698775143378454
false,-1,0,-1.3646778445777232
false,-1,0,-1.5895978225109604
true,-1,0,0.6204803029774655
false,-1,0,-0.08679168457379766
true,-1,0,0.7295151642194054
false,-1,0,-0.7583595346648419
true,-1,0,0.08582621577317667
false,-1,0,-0.2655857068779231
false,-1,0,-1.6203120986248047
true,-1,0,1.0888181793406266
false,-1,0,-0.4517664732645366
false,-1,0,-1.137740732678059
false,-1,0,-0.37204503208713907
true,-1,0,0.23558081135634595
false,-1,0,-0.4300543910161593
true,-1,0,0.7933279849454834
false,-1,0,-0.41944777816226275
false,-1,0,-0.2485924334628116
false,-1,0,-0.4263882414985393
false,-1,0,-0.5458233694160491
true,-1,0,0.4245761709240938
true,-1,0,0.12071869200015642
true,-1,0,1.3156834406307372
false,-1,0,-0.9646406413741576
false,-1,0,-0.2922502294477184
true,-1,0,0.5389865926915904
false,-1,0,-0.33562226233748393
false,-1,0,-1.1070807709633605
true,-1,0,1.9998005100613498
false,-1,0,-0.6376559070039137
false,-1,0,-0.9002236232651469
true,-1,0,0.2902073849579888
true,-1,0,0.44483954519449587
true,-1,0,0.8493000368735333
true,-1,0,1.432826637347259
true,-1,0,1.3650218209814098
true,-1,0,0.4697426652932874
true,-1,0,0.7772480374744412
false,-1,0,-0.15034742052892164
false,-1,0,-1.4363835326734458
false,-1,0,-0.35636472787593004
false,-1,0,-0.976183170845269
false,-1,0,-1.2975782102492144
false,-1,0,-0.6118601031260287
false,-1,0,-0.1304914765280528
true,-1,0,0.17725141929900623
true,-1,0,0.3831669309732658
true,-1,0,1.784211438871209
false,-1,0,-1.5972263581334776
false,-1,0,-0.166583479513638
false,-1,0,-1.2733699529694427
true,-1,0,0.7398944162660902
true,-1,0,1.1807775810628458
false,-1,0,-2.8157654419904254
false,-1,0,-0.5993296950474176
false,-1,0,-0.3867200265155865
false,-1,0,-0.11582728926519599
true,-1,0,0.7756136210362893
false,-1,0,-0.010685350442745932
false,-1,0,-1.1189941401160393
true,-1,0,1.3722292864566834
false,-1,0,-0.5152676977617493
true,-1,0,1.093539075101144
false,-1,0,-0.510807956121433
false,-1,0,-2.157922836563329
false,-1,0,-0.27938657217942287
false,-1,0,-2.4292347739959634
false,-1,0,-0.9738631156274007
false,-1,0,-0.6797914099849032
false,-1,0,-1.1309991158328072
true,-1,0,0.7239178711744665
false,-1,0,-0.4264597207586335
true,-1,0,1.022899380838315
true,-1,0,0.0035602603674013728
false,-1,0,-0.023791724238692653
false,-1,0,-0.8147528989750338
false,-1,0,-1.178798607589362
false,-1,0,-0.41934948225513197
true,-1,0,0.6671280363885261
true,-1,0,0.5314041868168629
false,-1,0,-0.8268392924580971
false,-1,0,-1.051080425234821
true,-1,0,0.3810394173357663
true,-1,0,0.6843453014283841
true,-1,0,1.369407990995816
true,-1,0,0.10384199834989347
true,-1,0,0.9000554591405403
true,-1,0,0.1746957026064256
false,-1,0,-0.4963543129617389
true,-1,0,0.07070323913401243
false,-1,0,-0.3679083950352701
true,-1,0,0.5721684301145675
true,-1,0,0.4199381181467389
false,-1,0,-1.120015941783112
true,-1,0,2.177405807569899
false,-1,0,-0.7306769099873603
false,-1,0,-0.2337308336433453
true,-1,0,0.31964392897094956
false,-1,0,-0.4262379943612053
true,-1,0,0.27474133769232995
false,-1,0,-1.0163229997175462
false,-1,0,-2.185406704660414
false,-1,0,-0.9655403000405062
false,-1,0,-0.6200058285919249
false,-1,0,-0.08735042760805857
false,-1,0,-1.575380786221166
false,-1,0,-0.5441199190147171
false,-1,0,-1.4415294446954394
false,-1,0,-0.2876365565402734
false,-1,0,-1.042124750742089
false,-1,0,-1.7784845042899038
false,-1,0,-1.4888314351060716
false,-1,0,-1.1010203116224653
false,-1,0,-0.8267747521202526
false,-1,0,-0.1774788030963222
false,-1,0,-0.2703427324295006
true,-1,0,0.9819362931165948
false,-1,0,-0.9083382662507024
false,-1,0,-0.0851291775034531
false,-1,0,-0.7851027871356512
true,-1,0,0.6271750943206605
false,-1,0,-0.01934394642407766
true,-1,0,1.8479312005847077
true,-1,0,0.6578632326328161
false,-1,0,-0.0669583294161022
false,-1,0,-0.5524795389537569
true,-1,0,0.400644987162833
false,-1,0,-0.83377427131038
false,-1,0,-0.09321786916667167
true,-1,0,0.5703587220237837
false,-1,0,-0.631140655624271
true,-1,0,0.5002589077381975
false,-1,0,-0.581838013448403
true,-1,0,0.6578268295168627
false,-1,0,-0.29531276773613735
false,-1,0,-0.9919215474125258
false,-1,0,-0.9973405855550239
true,-1,0,0.7775913650924227
false,-1,0,-0.32079322246981484
true,-1,0,0.6903000636110506
true,-1,0,1.0917846313447266
true,-1,0,0.8319135960381864
false,-1,0,-0.12578922350563415
false,-1,0,-0.551381602048004
true,-1,0,0.25732397742169344
true,-1,0,0.9480889375141074
false,-1,0,-0.5871400282746235
true,-1,0,0.8671830401954879
true,-1,0,0.44941065520673834
true,-1,0,0.5027069198620925
true,-1,0,1.3173171423435839
true,-1,0,1.0012455656372359
true,-1,0,1.2488565025096223
true,-1,0,0.6128152243241353
false,-1,0,-1.1330346124126054
true,-1,0,1.4183108976796122
true,-1,0,1.6443141181909622
false,-1,0,-0.9683816576185783
false,-1,0,-0.36435269356394123
true,-1,0,0.6297919532328596
true,-1,0,0.1499407599072964
false,-1,0,-2.071679077393468
false,-1,0,-0.1613806983632066
true,-1,0,0.002218185745888695
false,-1,0,-0.9385292098899998
false,-1,0,-0.573028859385716
false,-1,0,-2.6073040389282838
false,-1,0,-0.8761126257546624
false,-1,0,-0.09387605955647381
true,-1,0,0.4809360008453622
false,-1,0,-1.4869332463659384
true,-1,0,2.1211581506760475
false,-1,0,-1.547643565621748
false,-1,0,-0.3556798727223124
false,-1,0,-0.6036425930313365
true,-1,0,1.5322468341298283
false,-1,0,-1.057322651908258
true,-1,0,1.0168454321263944
false,-1,0,-1.04768498570205
true,-1,0,0.37979375978303553
true,-1,0,0.2409294216041275
false,-1,0,-1.261351543290364
false,-1,0,-0.5830848449425852
false,-1,0,-0.34069761511169744
false,-1,0,-0.5036425753648633
false,-1,0,-0.40998907359812353
true,-1,0,0.8676286894384216
false,-1,0,-0.8345207539961627
true,-1,0,0.6068976636072688
false,-1,0,-1.2558887319236822
false,-1,0,-1.6808783753493146
true,-1,0,1.0368131032770984
false,-1,0,-0.9686991764632923
false,-1,0,-0.9528443886871842
false,-1,0,-0.5388921337194045
false,-1,0,-0.7446609022519362
true,-1,0,0.43741469806676914
true,-1,0,0.7815091859586208
false,-1,0,-0.39975693890425645
false,-1,0,-0.813369883625715
false,-1,0,-0.477005397501544
false,-1,0,-0.23710430551297013
false,-1,0,-0.16487387141365736
false,-1,0,-0.1445204355934131
false,-1,0,-0.3202042482004937
true,-1,0,0.3461654382027827
false,-1,0,-0.4641896440330336
true,-1,0,0.7400547677704685
false,-1,0,-1.9999936878973403
true,-1,0,0.5424365210863399
false,-1,0,-0.15185472494553046
true,-1,0,0.0776077802220332
false,-1,0,-0.047610101491502646
true,-1,0,1.7154856597474712
true,-1,0,1.282721338679129
false,-1,0,-1.7672248179841068
true,-1,0,0.9368778046629009
true,-1,0,0.47346607282463105
false,-1,0,-1.895422248009281
false,-1,0,-0.03896030790536461
true,-1,0,1.205758071772352
true,-1,0,0.6259819317249614
true,-1,0,0.7085936023004961
true,-1,0,1.1149126783377876
true,-1,0,1.0962230372664425
false,-1,0,-0.7634558083274923
false,-1,0,-0.737491763208064
true,-1,0,1.578353485902651
true,-1,0,1.4325083086946413
false,-1,0,-0.6470077451964579
true,-1,0,0.5599224873765011
false,-1,0,-0.5958705097181873
false,-1,0,-1.043060338940993
false,-1,0,-0.6827946052402653
false,-1,0,-1.4657061163890885
true,-1,0,0.8981713354940486
false,-1,0,-0.09257041458561396
false,-1,0,-0.30754260430200786
true,-1,0,0.08725568386724165
true,-1,0,1.189384789419471
true,-1,0,1.0784487773036966
true,-1,0,0.6674543962918019
false,-1,0,-1.1094076627890839
false,-1,0,-0.11371255385845072
false,-1,0,-0.5522433566633856
false,-1,0,-0.46674151576397815
true,-1,0,0.24809691772271608
false,-1,0,-0.5691590559430416
true,-1,0,0.9075025199284189
false,-1,0,-0.6759488690238399
false,-1,0,-2.280521378922604
false,-1,0,-0.17176669380100507
true,-1,0,0.8394298727255378
true,-1,0,0.996948049854958
false,-1,0,-0.10084183282571682
true,-1,0,0.4090088707627317
false,-1,0,-0.02355028012871503
true,-1,0,0.23858776832622308
true,-1,0,0.06559986372871662
false,-1,0,-0.13095805784031994
false,-1,0,-0.32273970318973283
false,-1,0,-1.106959884901367
false,-1,0,-0.2151300996860647
false,-1,0,-1.7667710431368917
true,-1,0,0.33851637500323256
true,-1,0,0.6585049896984474
false,-1,0,-0.6230901103973988
true,-1,0,0.6608224423425862
false,-1,0,-1.0450038410006326
true,-1,0,0.025941260517265245
false,-1,0,-0.7476191955414873
true,-1,0,1.0740363715975745
true,-1,0,0.7174237319065009
true,-1,0,0.6365091846659441
true,-1,0,0.12246643080220554
false,-1,0,-0.9186504536613614
false,-1,0,-0.5703253647132723
true,-1,0,0.2479525010948878
true,-1,0,1.899835740188961
false,-1,0,-0.13260413518501502
true,-1,0,1.0693515291475508
true,-1,0,1.2966429348564632
true,-1,0,1.0144685913628375
false,-1,0,-0.3420611886880681
true,-1,0,1.1718796173982369
false,-1,0,-1.6079025239514888
false,-1,0,-0.5500562274886611
false,-1,0,-0.40653392464149835
false,-1,0,-1.821018290300993
true,-1,0,0.44111079555778604
false,-1,0,-0.7962868527690232
false,-1,0,-0.05926157612363837
false,-1,0,-1.394287188633638
true,-1,0,0.3143630354072925
true,-1,0,1.0703649369461177
true,-1,0,0.5213096884241454
false,-1,0,-0.14886720178600296
true,-1,0,0.01840154915194096
false,-1,0,-0.11245250954578065
true,-1,0,2.161237681635894
true,-1,0,0.6087291806040688
true,-1,0,2.2535941616862902
true,-1,0,1.332002950475996
true,-1,0,1.6170748503352967
false,-1,0,-1.0414698912245806
true,-1,0,0.7774560727614196
true,-1,0,0.5278662099493817
true,-1,0,0.8005366547059045
true,-1,0,0.7853016834660623
false,-1,0,-0.4222565460580105
false,-1,0,-1.2069902600306892
true,-1,0,0.08770862256354513
false,-1,0,-0.5261604390300822
true,-1,0,0.36057146038830473
true,-1,0,0.3682269303755443
true,-1,0,1.6921574786989417
false,-1,0,-0.947259616393297
false,-1,0,-0.30465193589146916
false,-1,0,-1.698982451469854
false,-1,0,-0.8635363743830382
false,-1,0,-0.7443889055970894
true,-1,0,0.26684383556046914
true,-1,0,0.6082700505313267
false,-1,0,-0.042610040272001194
false,-1,0,-0.24962184507080493
false,-1,0,-0.8533666819042337
false,-1,0,-1.0171813741428535
true,-1,0,1.016254557601043
true,-1,0,0.0460840231163648
true,-1,0,0.3265792355396373
false,-1,0,-1.5951932847970591
false,-1,0,-1.0436362591846193
true,-1,0,1.3295346992628234
true,-1,0,0.025626125070604702
true,-1,0,1.4732908958400117
false,-1,0,-0.22497941947682806
false,-1,0,-0.40849623809953745
true,-1,0,0.0857510216016943
false,-1,0,-0.6452067247875004
true,-1,0,0.8544236671519887
false,-1,0,-0.80565444331567
false,-1,0,-0.6996305854425017
false,-1,0,-0.1476552514224617
false,-1,0,-0.3599517145391161
true,-1,0,2.08204762486689
true,-1,0,0.2391951986149231
true,-1,0,0.5789882768146861
true,-1,0,0.577730359730488
false,-1,0,-0.3811905548743686
false,-1,0,-0.0293321140092398
true,-1,0,0.00486004981113905
true,-1,0,2.3165773619108463
true,-1,0,0.028562634494400992
true,-1,0,0.3266660391973132
false,-1,0,-0.026890212409180395
false,-1,0,-1.7001056822314498
true,-1,0,0.47984787863210565
false,-1,0,-0.06559639930316627
true,-1,0,1.5907639486057152
true,-1,0,0.8713184825597968
true,-1,0,1.4625431674829292
false,-1,0,-0.12800072609958887
true,-1,0,0.1768829228773838
true,-1,0,0.8139401455792891
false,-1,0,-0.08312196712807468
true,-1,0,0.6641359747159441
false,-1,0,-0.3191209356727776
true,-1,0,0.3146216331942367
true,-1,0,0.30396167926985057
false,-1,0,-0.1938222053230068
true,-1,0,0.07151247634274331
false,-1,0,-1.2059999767807323
true,-1,0,0.24693463810101035
true,-1,0,0.8230341604128563
true,-1,0,0.8183294099215891
true,-1,0,0.47459949651721106
false,-1,0,-1.034909361660554
false,-1,0,-0.43078264290096896
false,-1,0,-0.6019612612008
false,-1,0,-0.07726406669837
true,-1,0,0.3214311027310919
false,-1,0,-0.5193153012201965
true,-1,0,0.3276753840185983
false,-1,0,-0.8280935533967049
true,-1,0,0.21762330459905163
true,-1,0,0.5197681428970724
false,-1,0,-1.4576815627913944
false,-1,0,-0.6653605133810219
true,-1,0,0.7553023731812133
true,-1,0,0.11858783438409456
true,-1,0,0.6997688527195601
false,-1,0,-1.2041686673920056
false,-1,0,-1.300636510907136
true,-1,0,0.35916371016032084
true,-1,0,0.5028035043627568
false,-1,0,-0.773853485863426
false,-1,0,-1.086790312655491
true,-1,0,0.27854111327680037
false,-1,0,-1.7151384593459749
false,-1,0,-0.09017949733398284
true,-1,0,1.1590500516167974
true,-1,0,1.9425964922182286
true,-1,0,1.029161728299684
true,-1,0,2.121540317985672
true,-1,0,2.7844621098599647
true,-1,0,0.9606850694812146
false,-1,0,-1.239892477241354
true,-1,0,0.6389830385111813
true,-1,0,1.40341532912354
true,-1,0,0.10844614815328622
true,-1,0,0.327014686792171
true,-1,0,0.5573580202475935
false,-1,0,-1.197442833467236
true,-1,0,0.8679510668438855
true,-1,0,1.164594331458292
true,-1,0,0.5684136040910235
false,-1,0,-0.5793582348812281
true,-1,0,0.15313601727680642
false,-1,0,-0.13183780304861042
true,-1,0,0.1293606640415396
false,-1,0,-0.23545351495022213
false,-1,0,-0.2004345915715671
true,-1,0,1.6299193398181429
false,-1,0,-0.551418636799946
true,-1,0,0.4901388454954903
true,-1,0,1.1310550371050876
false,-1,0,-0.08562914305001158
true,-1,0,0.06388570132356043
false,-1,0,-0.8549127002740993
true,-1,0,1.7773089013877303
true,-1,0,0.28455646051813316
true,-1,0,1.2350316237040626
false,-1,0,-1.065639481134039
true,-1,0,0.243632588537502
true,-1,0,0.912017226464292
true,-1,0,0.7386550229859788
true,-1,0,0.5444436243027548
false,-1,0,-1.2882610757686292
false,-1,0,-0.024858428625101958
false,-1,0,-0.2555284730141265
true,-1,0,0.0716235932915178
true,-1,0,0.06536302812212855
false,-1,0,-2.1623072791754465
false,-1,0,-0.25605745311014766
true,-1,0,0.044278574726230965
true,-1,0,0.5618035084059172
false,-1,0,-0.3958777118460547
true,-1,0,0.32328915261589897
true,-1,0,0.9451011976446305
false,-1,0,-0.9440927848884508
false,-1,0,-0.1832544685958352
false,-1,0,-0.6592242022089955
false,-1,0,-0.415445034814925
false,-1,0,-1.0609852446477364
false,-1,0,-0.7655214218332503
false,-1,0,-0.7898166543287057
false,-1,0,-0.8391251052721145
false,-1,0,-0.16214658665063467
true,-1,0,1.0803398207304329
false,-1,0,-0.03880378648218849
true,-1,0,0.15842048195325265
false,-1,0,-0.969601815214054
false,-1,0,-1.3093646523514968
false,-1,0,-1.1750997878987055
true,-1,0,1.3494669277578168
false,-1,0,-1.1236608911823767
false,-1,0,-1.2135272548872666
false,-1,0,-0.8663660108482177
true,-1,0,0.4047414545892001
false,-1,0,-0.8842362572640323
false,-1,0,-0.6736970912376169
false,-1,0,-0.6563710195286295
false,-1,0,-1.4366634005767627
false,-1,0,-0.3106368939302906
true,-1,0,0.11466284025769292
true,-1,0,0.5937662797479478
true,-1,0,2.4227099925029623
true,-1,0,2.795271167170241
true,-1,0,0.5558157091065814
false,-1,0,-1.2502408175770778
true,-1,0,0.15472508430271734
true,-1,0,1.1214893710311107
true,-1,0,0.896253729190719
false,-1,0,-0.5436598360995885
false,-1,0,-0.08159988245603565
true,-1,0,0.8721424493529505
false,-1,0,-0.492909392540543
true,-1,0,0.2218276540882917
false,-1,0,-0.58629327737772
true,-1,0,1.7284508836500134
true,-1,0,0.18735116676178368
false,-1,0,-1.63881650429022
true,-1,0,0.02576186175496072
true,-1,0,0.29781923632031365
false,-1,0,-0.6778005424334416
false,-1,0,-1.0544773309537925
false,-1,0,-0.46378752333352524
true,-1,0,0.8604256256151179
false,-1,0,-0.586729098611376
true,-1,0,0.5130083281519201
true,-1,0,0.37858749520834317
true,-1,0,0.03260378789273227
false,-1,0,-0.6219935751399824
true,-1,0,1.2254694182620143
true,-1,0,0.45233110762761025
false,-1,0,-0.9450997189152589
false,-1,0,-0.7093336808478888
false,-1,0,-1.2907998222576547
false,-1,0,-0.6364470507944692
true,-1,0,0.1862494128392062
false,-1,0,-0.3935974118035154
true,-1,0,0.39668423789913165
false,-1,0,-1.5957864341343149
true,-1,0,0.642218291707502
true,-1,0,0.7349388820502922
false,-1,0,-0.8996362243149344
false,-1,0,-1.7500899779180021
true,-1,0,1.0049032565057197
false,-1,0,-0.5363186951564594
true,-1,0,0.23391827972246979
true,-1,0,1.946424437493392
true,-1,0,1.2643603589097612
false,-1,0,-0.2927191148934837
true,-1,0,1.147597726677404
true,-1,0,0.07837063763227262
false,-1,0,-1.1169343866351398
false,-1,0,-0.7295689081909208
true,-1,0,0.2641776683422453
false,-1,0,-0.27249932845103997
false,-1,0,-0.3042811813594966
false,-1,0,-0.36526026316805377
true,-1,0,0.9511978749311187
true,-1,0,1.330907853225804
true,-1,0,0.8179507803153974
false,-1,0,-0.12305744776279882
true,-1,0,0.12798682349918505
true,-1,0,1.1562293263117074
false,-1,0,-0.3441242233680122
false,-1,0,-0.36026600203340753
false,-1,0,-2.432614949750555
false,-1,0,-0.561548067466022
false,-1,0,-2.0659073934849372
false,-1,0,-0.03178773926390982
false,-1,0,-2.133929134099978
false,-1,0,-1.8786900952805625
true,-1,0,0.9335731949219928
false,-1,0,-0.24569882151562436
true,-1,0,2.313887532658719
true,-1,0,0.6533279794777931
true,-1,0,0.30687290632221376
false,-1,0,-0.7326527482054385
true,-1,0,0.4207479113389923
false,-1,0,-0.42101602146720085
false,-1,0,-0.41841781368828695
false,-1,0,-1.0791439853673885
true,-1,0,0.6487108901081934
false,-1,0,-0.12407172112863175
false,-1,0,-1.2781042199586483
true,-1,0,1.0753646109694153
true,-1,0,0.7516994463944101
false,-1,0,-1.0196920741154072
true,-1,0,1.3133159763590456
true,-1,0,0.7956990486150637
false,-1,0,-1.6212303911372719
false,-1,0,-0.2206345869541376
true,-1,0,0.9601510413139
